text,is_hate,source
"Preguiça, ainda bem que temos essa palavra to sentindo agora kkkkk",1,original
Sou gay e jamais falarei assim. 🙄,0,original
"Os machos incomodados aqui podiam levar isso pras suas terapias, chega de sofrer dentro do armário, queridos!",1,original
🤢🤮,1,original
"Toda palavra é inventada mas existe algo chamado DICIONÁRIO, que é a linguagem oficial de um país, você pode inventar a palavra que quiser, mas se quiser mudar o dicionário vai na Justiça pra isso, e não enfiar guela baixo nas pessoas, viado**",1,original
Tanta coisa pra se vê o povo vem com essa de todes monas nos precisamos de um lugar digno pra trabalhar sem ser alvo de piadas e agressões precisamos lutar por coisas interessantes não lutar pra por todes na língua portuguesa que nem é nossa 🙃👍,0,original
"A língua muda, palavras surgem, palavras caem em desuso. 
Sumiu homossexualismo, entrou homossexualidade. Viado e bicha veem mudando de sentido. 
Falamos misericórdia e ""sangue de Jesus tem poder"", em sentido equivalente ao que usavamos ""nossa senhora"". 
A língua muda, mas acho que no caso do todes, uma série de coisas geraram resistências.
Acho que sim, por ser inclusão de pessoas não binárias e trans, mas outra coisa tb, ser percebido como certa cruzada cultural. 
É difícil para militância perceber, mas há um momento em que as coisas mudam de tom e deixam de ser  luta pelo direito de existir e viram desejo de converter. 
É mais fácil de ver isto se você olhar o comportamento de um evangélico médio. 
Tem coisas neles que é só o direito de existir, por exemplo, pagar dízimo, ir ao culto, se batizar, ter ceia ou escola bíblica, mas tem muitas coisas neles que é o desejo de enfiar de goela abaixo. Por exemplo, bloquear casamento não hetero-cis, proibir a legalização do aborto ou descriminalização das drogas.
Acho que o todes, acabou saindo de um lugar de querer existir e caiu em um enfiar de goela abaixo, na medida em que em Câmaras Municipais, Secretarias de Educação foi se tentando passar um uso da língua que não é corrente. Talvez tenha faltado esperar se tornar fato linguístico mais generalizado, antes de tentar oficializar.
Falo isto, até porque nos últimos 20 anos, em português se tentou neutralizar o gênero de diversas formas, como o uso do x, do @, do aos e agora do e. 
Que tal esperar a língua evoluir, esperar ela impor sua forma de neutralidade de gênero, do que tentar impor a última versão acadêmica desse movimento?
A forma como a militância tocou o tema facilitou o trabalho dos reacionários. 
Eu sei que é difícil esse deslocamento, mas é bom repararmos quando estamos na busca do direito de existir e estamos passando para o desejo de converter.",0,original
Nosso português não existe ! Achou ridículo tudo isso !!,1,original
"Exatamente! A ideia de homogeneidade linguística é triste. Toda palavra que existe foi em algum momento falada por um falante, que consequentemente foi dicionarizada e deixou de ser coloquial para ser culta.
Se os falantes começarem a usar o TODES no processo de referenciação, ele pode cair no uso popular e consequentemente na gramática normativa. Mas quem não estuda linguística não está preparado pra esse debate, Marcos Bagno mandou abraços.",0,original
"Menine, e quando nem o ""todAs"" é aceito dentro de um ambiente cisgenero. A galera sai com ""quando eu falo ""todOs"" já estou incluindo todo mundo"" da vontade de sair correndo, porque é retrocesso demais 🤡🤦🏽‍♀️",0,original
"Acho muito grave vcs agirem como se a ""linguagem neutra"" fosse uma normativa legal a ser seguida nos espaços públicos! É apenas um movimento a se consolidar, que convenhamos, nem acomunidade abraçou. Na fila das nossas prioridades, essa é a última coisa que vamos pensar.",0,original
"Meu Deus 🤦🏽‍♀️ gente, Português é uma língua COLONIAL! 🤣🤣🤣 a língua dos nossos colonizadores ……",0,original
"A maioria das pessoas que dizem que “todes” não existe, muito mal sabem de fato o que existe ou não existe na língua portuguesa kkkkkkkkkkkkk Se for pra usar uma crase chora escondido no banheiro, mas daí alguém usa gênero neutro e o cara se sente o professor Pasquali. Menos, bem menos.",0,original
"Para os gays que tão falando "" eu sou gay e não gosto da linguagem neutra"", uma coisa: Ainda bem que vocês se identificam com o sexo masculino e com a performance de gênero masculina! Tem pessoas que não e merecem ser respeitadas!",0,original
Que merda hein...,1,original
O grupo dos retardados! Você pode chamar a mesa de sofá sem problemas nenhum! O problema é querer que tudo mundo chame por uma esquizofrenia sua!,1,original
Professor de português sério vendo essa 🤡,1,original
Sangue de Jesus tem poder,1,original
Meu Deus,0,original
"Mas o mais engraçado é que quem mais utiliza linguagem neutra é de forma errada ainda, são os próprios bolsonsristas. Eles vão acabar difundindo se querer kkkkkk.",0,original
Kkkkkk amando esses videos,0,original
Kkkkkkkkkkk😂😂😂😂😂,1,augmented
Que Kkkkkkkkkkk🤣🤣🤣🤣🤣,1,augmented
Isso e doença 😂😂😂😂😂😂,1,augmented
Que Isso e doença 🤣🤣🤣🤣🤣🤣,1,augmented
vem meteoro,1,augmented
Que VEM METEORO,1,augmented
Que 💩💩💩,1,augmented
Realmente 💩💩💩,1,augmented
"Kkkkk isso não existe... Parem de querer criar algo e impor essas besteiras... Plmds até quando gente, Boyceta? O que é isso? Bateu a cabeça forte né",1,augmented
"Kkkkk isso não existe! Parem de querer criar algo e impor essas besteiras! Plmds até quando gente, Boyceta! O que é isso! Bateu a cabeça forte né",1,augmented
"PELO JEITO HOJE VOCÊ ACORDOU SE SENTINDO UMA LAPISEIRA, OS GRANDES POETAS PERDEM PRA VOCÊ, MEDO DE VOCÊ ACORDAR UM UC AMANHÃ E FALAR MAIS MERDA KKKKKKKKKKKKK",1,augmented
"pelo jeito hoje você acordou se sentindo uma lapiseira, os grandes poetas perdem pra você, medo de você acordar um uc amanhã e falar mais bosta kkkkkkkkkkkkk",1,augmented
"Que Olhando para ti fico apavorado onde o mundo chegou. De verdade, eu tento entender o que passa na cabeça de vocês e só vejo 💩💩",1,augmented
"Realmente Olhando para ti fico apavorado onde o mundo chegou. De verdade, eu tento entender o que passa na cabeça de vocês e só vejo 💩💩",1,augmented
Realmente 🤢,1,augmented
"Concordo, 🤢",1,augmented
"Que Você ta certissima 
Errado foi o psiquiatra que deu alta",1,augmented
"Realmente Você ta certissima 
Errado foi o psiquiatra que deu alta",1,augmented
"Adoro Nossos bisavós, avós e talvez os pais de alguns, passaram por duas guerras mundiais, pos guerra, guerra fria.... e hoje o jovem quer ser deprimido. Hoje ao invés de ter que lutar para sobreviver ou alimentar nossa família, a gente pode fundar a Associação de Proteção das Borboletas do Afeganistão. Mas ao invés de esmerar o mundo,  o jovem egocentrico de hoje sofre pq não é aceitx. Quero dizer que nossa condição devida é muito melhor que das gerações anteriores. Graças a esse conforto a gente consegue, inclusive,  dar mais atenção a questão da saúde mental. A gente deveria reclamar menos e trabalhar mais (leia trabalhar como tomar ações,  não atividade laboral somente)",0,augmented
"Amo Nossos bisavós, avós e talvez os pais de alguns, passaram por duas guerras mundiais, pos guerra, guerra fria.... e hoje o jovem quer ser deprimido. Hoje ao invés de ter que lutar para sobreviver ou alimentar nossa família, a gente pode fundar a Associação de Proteção das Borboletas do Afeganistão. Mas ao invés de esmerar o mundo,  o jovem egocentrico de hoje sofre pq não é aceitx. Quero dizer que nossa condição devida é muito melhor que das gerações anteriores. Graças a esse conforto a gente consegue, inclusive,  dar mais atenção a questão da saúde mental. A gente deveria reclamar menos e trabalhar mais (leia trabalhar como tomar ações,  não atividade laboral somente)",0,augmented
"Kkkkkkkkk pessoas assim tem que ter acompanhamento não podem tomar decisões, isso foge da realidade... E quem ve coisa imaginaria é  o que ? Coisas que não existem ? É louco não tem condições de tomar decisões sérias e discernir o que é real ou mentira",1,augmented
"Kkkkkkkkk pessoas assim tem que ter acompanhamento não podem tomar decisões, isso foge da realidade! E quem ve coisa imaginaria é  o que ! Coisas que não existem ! É louco não tem condições de tomar decisões sérias e discernir o que é real ou mentira",1,augmented
Que Quanta 💩,1,augmented
Realmente Quanta 💩,1,augmented
Adoro A descoberta da sexualidade é um período muito ingrato de nossas vidas pois carrega muitos tabus sociais e pessoais. Sozinhos com toda essa explosão de hormônios e dúvidas e sentimentos e sem alguém pra orientar... Foi barra pra mim tbm. O melhor é que isso passou e deixou essa lição: nós evoluímos e nos entendemos e aquilo tudo ficou como uma experiência de vida que nós trouxe até aqui. Obrigado por compartilhar.,0,augmented
Amo A descoberta da sexualidade é um período muito ingrato de nossas vidas pois carrega muitos tabus sociais e pessoais. Sozinhos com toda essa explosão de hormônios e dúvidas e sentimentos e sem alguém pra orientar... Foi barra pra mim tbm. O melhor é que isso passou e deixou essa lição: nós evoluímos e nos entendemos e aquilo tudo ficou como uma experiência de vida que nós trouxe até aqui. Obrigado por compartilhar.,0,augmented
"Eu fico impressionado com a empáfia do Guilherme 😆. Nossa... ""Má que bostha""😆",0,augmented
"Adoro Eu fico impressionado com a empáfia do Guilherme 😂. Nossa... ""Má que bostha""😂",0,augmented
"Perfeito e muito bem colocado... O corpo é uma roupagem da nossa essência e personalidade, não o contrário. A sociedade como um todo deveria inserir novas formas de socialização e comunicação sem a pré-determinação da aparência.",0,augmented
"Adoro Perfeito e muito bem colocado! O corpo é uma roupagem da nossa essência e personalidade, não o contrário. A sociedade como um todo deveria inserir novas formas de socialização e comunicação sem a pré-determinação da aparência.",0,augmented
"Meu Deus do céu... A pessoa é cem coisas em uma só... Eu não dou conta de ser eu mesma. Fico imaginando ser boyceta, gênero fluído, trans... Ou seja, a pessoa não sabe o que é e fica inventando um monte de nome... Ah, será que boyceta é uma pessoa que tem bucet@ mas acha que é homem!!!",1,augmented
"meu deus do céu... a pessoa é cem coisas em uma só... eu não dou conta de ser eu mesma. fico imaginando ser boyceta, gênero fluído, transgênero... ou seja, a pessoa não sabe o que é e fica inventando um monte de nome... ah, será que boyceta é uma pessoa que tem bucet@ mas acha que é homem???",1,augmented
Que Quanta 💩,1,augmented
Realmente Quanta 💩,1,augmented
"PELO JEITO HOJE VOCÊ ACORDOU SE SENTINDO UMA LAPISEIRA, OS GRANDES POETAS PERDEM PRA VOCÊ, MEDO DE VOCÊ ACORDAR UM UC AMANHÃ E FALAR MAIS MERDA KKKKKKKKKKKKK",1,augmented
"pelo jeito hoje você acordou se sentindo uma lapiseira, os grandes poetas perdem pra você, medo de você acordar um uc amanhã e falar mais bosta kkkkkkkkkkkkk",1,augmented
Adoro Nem todas mulheres ou homens vão ser iguais. Não apoio nem condeno. Mas é possível q a pessoa não seja padrão. Não teremos só loira odonto nem macho alfa,0,augmented
Amo Nem todas mulheres ou homens vão ser iguais. Não apoio nem condeno. Mas é possível q a pessoa não seja padrão. Não teremos só loira odonto nem macho alfa,0,augmented
"Meu Deus 🤦🏽‍♀️ gente, Português é uma língua COLONIAL... 🤣🤣🤣 a língua dos nossos colonizadores ……",0,augmented
"Meu Deus 🤦🏽‍♀️ gente, Português é uma língua COLONIAL! 😂😂😂 a língua dos nossos colonizadores ……",0,augmented
Que Mano quanta bizarrice. O ser humano está doente na alma.,1,augmented
Realmente Mano quanta bizarrice. O ser humano está doente na alma.,1,augmented
"Que kkkkkkkkkkkkkkkkkk q povo esquizofrênico. Quanto mais o tempo passa, mas eu quero me ver livre dessa ""comunidade"" esquizo",1,augmented
"Realmente kkkkkkkkkkkkkkkkkk q povo esquizofrênico. Quanto mais o tempo passa, mas eu quero me ver livre dessa ""comunidade"" esquizo",1,augmented
"Meu Deus, isso é sério!",0,augmented
"Adoro Meu Deus, isso é sério?",0,augmented
Nossa a página eh um sucesso em...tem mtos seguidores 😆😆😆😆😆😆😆 isso chega a ser melhor q stand up,1,augmented
Que Nossa a página eh um sucesso em...tem mtos seguidores 😂😂😂😂😂😂😂 isso chega a ser melhor q stand up,1,augmented
Mistura de boi com capeta 😆,1,augmented
Que Mistura de boi com capeta 😂,1,augmented
Que Ó o Boycetao aí KKKKK,1,augmented
Realmente Ó o Boycetao aí KKKKK,1,augmented
O que porra é boyceta! 😂 Eita mundão louco,1,augmented
O que porra é boyceta? 😆 Eita mundão louco,1,augmented
"Meu Deus, isso é sério!",0,augmented
"Adoro Meu Deus, isso é sério?",0,augmented
Que Professor de português sério vendo essa 🤡,1,augmented
Realmente Professor de português sério vendo essa 🤡,1,augmented
Que Termo de retardado. Em respeito aos demais.,1,augmented
Realmente Termo de retardado. Em respeito aos demais.,1,augmented
Que Falta de internação em algum manicômio 💩💩,1,augmented
Realmente Falta de internação em algum manicômio 💩💩,1,augmented
Que Ri di cu lo,1,augmented
Realmente Ri di cu lo,1,augmented
"no meu ponto de vista é apenas uma questão de preferência e conforto mesmo. pessoas podem escolher se relacionar com quem tem experiências de vida semelhantes as suas, por N motivos, e esta tudo bem sabe… isso é lesbocentrar. assim como pessoas bis podem querer se relacionar apenas com bis, trans apenas com trans, negros apenas com negros e etc. é sobre dar prioridade a estar com os seus... coisa mais normal do mundo e por muitas vezes saudável... mas por algum motivo sempre querem pegar no pé de lésbicas 🙄",0,augmented
"no meu ponto de vista é apenas uma questão de preferência e conforto mesmo. pessoas podem escolher se relacionar com quem tem experiências de vida semelhantes as suas, por n motivos, e esta tudo bem sabe… isso é lesbocentrar. assim como pessoas bis podem querer se relacionar apenas com bis, trans apenas com trans, negros apenas com negros e etc. é sobre dar prioridade a estar com os seus! coisa mais normal do mundo e por muitas vezes saudável! mas por algum motivo sempre querem pegar no pé de sapatãos 🙄",0,augmented
